"Date","Route","Time","Day","Incident","Direction","Vehicle","delay"
"2024/1/8","54",14:05:00,"Monday","Operations - Operator","E",8840,1
"2024/1/8","939",14:12:00,"Monday","Mechanical","W",3108,1
"2024/1/8","939",14:16:00,"Monday","Vision","W",3219,1
"2024/1/8","63",14:21:00,"Monday","Mechanical",NA,8396,1
"2024/1/8","24",14:22:00,"Monday","Mechanical","S",8438,1
"2024/1/8","81",14:29:00,"Monday","Mechanical","N",8841,1
"2024/1/8","72",14:30:00,"Monday","Mechanical","S",8432,1
"2024/1/8","905",14:33:00,"Monday","Operations - Operator","S",9050,1
"2024/1/8","134",14:41:00,"Monday","Security",NA,1322,1
"2024/1/8","24",14:41:00,"Monday","Cleaning - Unsanitary","S",8597,1
"2024/1/8","11",14:57:00,"Monday","Mechanical","N",8859,1
"2024/1/8","7",14:57:00,"Monday","Operations - Operator","W",3716,1
"2024/1/8","927",14:57:00,"Monday","Mechanical","W",1364,1
"2024/1/8","984",14:59:00,"Monday","Mechanical","W",8947,1
"2024/1/8","99",15:04:00,"Monday","Mechanical","S",8887,1
"2024/1/8","36",15:12:00,"Monday","Emergency Services","E",9099,1
"2024/1/8","100",15:17:00,"Monday","Mechanical","S",8410,1
"2024/1/8","9",15:22:00,"Monday","Operations - Operator","N",3715,1
"2024/1/8","63",15:34:00,"Monday","Diversion","S",0,1
"2024/1/8","63",15:36:00,"Monday","Mechanical","N",8396,1
"2024/1/8","100",15:40:00,"Monday","Mechanical","S",8407,1
"2024/1/8","94",15:54:00,"Monday","Operations - Operator",NA,8563,1
"2024/1/8","52",16:15:00,"Monday","Collision - TTC","E",3639,1
"2024/1/8","89",16:24:00,"Monday","Collision - TTC","S",3513,1
"2024/1/8","120",16:37:00,"Monday","Vision","E",3553,1
"2024/1/8","945",16:39:00,"Monday","Mechanical","N",1349,1
"2024/1/8","61",16:40:00,"Monday","Cleaning - Unsanitary","S",8373,1
"2024/1/8","945",17:05:00,"Monday","Operations - Operator","S",7221,1
"2024/1/8","32",17:05:00,"Monday","Operations - Operator","W",7268,1
"2024/1/8","169",17:31:00,"Monday","Mechanical","W",1250,1
"2024/1/8","69",17:58:00,"Monday","Operations - Operator","S",8358,1
"2024/1/8","73",18:12:00,"Monday","Emergency Services",NA,8149,1
"2024/1/8","165",18:36:00,"Monday","Operations - Operator","W",8953,1
"2024/1/8","960",18:56:00,"Monday","Mechanical","W",8312,1
"2024/1/8","927",19:16:00,"Monday","Operations - Operator","S",3601,1
"2024/1/8","91",19:49:00,"Monday","Investigation",NA,8810,1
"2024/1/8","36",19:51:00,"Monday","Mechanical","W",9106,1
"2024/1/8","945",19:55:00,"Monday","Diversion","N",1345,0
"2024/1/8","929",19:56:00,"Monday","Security","N",9020,1
"2024/1/8","45",19:57:00,"Monday","Diversion","N",0,0
"2024/1/8","29",20:21:00,"Monday","Security","N",9137,1
"2024/1/8","11",20:36:00,"Monday","Investigation","W",8823,1
"2024/1/8","72",20:46:00,"Monday","Diversion","S",8435,1
"2024/1/8","51",20:52:00,"Monday","Operations - Operator","S",3145,1
"2024/1/8","88",20:59:00,"Monday","Diversion",NA,8620,1
"2024/1/8","46",21:15:00,"Monday","Mechanical","S",8047,1
"2024/1/8","54",21:17:00,"Monday","Operations - Operator",NA,8679,1
"2024/1/8","939",21:35:00,"Monday","Mechanical","E",3283,1
"2024/1/8","41",21:39:00,"Monday","Operations - Operator","N",7214,1
"2024/1/8","903",21:46:00,"Monday","Mechanical","E",9095,1
"2024/1/8","85",21:48:00,"Monday","Mechanical","W",3477,1
"2024/1/8","32",21:51:00,"Monday","Mechanical","W",1403,1
"2024/1/8","106",21:59:00,"Monday","Operations - Operator","W",8388,1
"2024/1/8","84",22:10:00,"Monday","Operations - Operator","W",8946,1
"2024/1/8","96",22:17:00,"Monday","Mechanical","E",3544,1
"2024/1/8","169",22:28:00,"Monday","Mechanical","E",1618,1
"2024/1/8","985",22:36:00,"Monday","Mechanical","E",9065,1
"2024/1/8","960",23:09:00,"Monday","Mechanical",NA,8676,1
"2024/1/8","37",23:16:00,"Monday","Security","S",8211,1
"2024/1/8","19",23:42:00,"Monday","Vision","N",8519,1
"2024/1/8","52",01:01:00,"Monday","Mechanical","W",3626,1
"2024/1/9","36",02:16:00,"Tuesday","Emergency Services","W",9125,1
"2024/1/9","52",04:02:00,"Tuesday","Operations - Operator",NA,3540,1
"2024/1/9","52",04:02:00,"Tuesday","Operations - Operator",NA,3540,1
"2024/1/9","52",05:02:00,"Tuesday","Operations - Operator","E",1394,1
"2024/1/9","300",05:03:00,"Tuesday","Security",NA,3471,0
"2024/1/9","335",05:04:00,"Tuesday","Diversion",NA,1066,1
"2024/1/9","165",05:10:00,"Tuesday","Operations - Operator","S",8907,1
"2024/1/9","320",05:11:00,"Tuesday","Security",NA,8315,0
"2024/1/9","79",05:17:00,"Tuesday","Mechanical","S",3735,1
"2024/1/9","36",05:19:00,"Tuesday","Operations - Operator","S",9104,1
"2024/1/9","19",05:28:00,"Tuesday","Mechanical","S",8611,1
"2024/1/9","300",05:39:00,"Tuesday","Security","E",7014,1
"2024/1/9","34",05:43:00,"Tuesday","Emergency Services",NA,8647,1
"2024/1/9","300",05:49:00,"Tuesday","Security","S",8143,0
"2024/1/9",NA,06:04:00,"Tuesday","Operations - Operator",NA,0,0
"2024/1/9","320",06:13:00,"Tuesday","Security",NA,8206,0
"2024/1/9","169",06:18:00,"Tuesday","Mechanical","E",1614,1
"2024/1/9","54",06:18:00,"Tuesday","Operations - Operator",NA,3758,1
"2024/1/9","68",06:19:00,"Tuesday","Mechanical","N",3296,1
"2024/1/9","108",06:27:00,"Tuesday","Operations - Operator",NA,1382,1
"2024/1/9","67",06:34:00,"Tuesday","Mechanical","N",3757,1
"2024/1/9","68",06:39:00,"Tuesday","Mechanical","S",3101,1
"2024/1/9","68",06:39:00,"Tuesday","Mechanical","S",3101,1
"2024/1/9","300",06:43:00,"Tuesday","Security",NA,1663,0
"2024/1/9","135",06:55:00,"Tuesday","Operations - Operator","E",8510,1
"2024/1/9","925",06:58:00,"Tuesday","Mechanical","S",8630,1
"2024/1/9","75",06:59:00,"Tuesday","Operations - Operator","N",8523,1
"2024/1/9","996",07:13:00,"Tuesday","Mechanical","W",3610,1
"2024/1/9","100",07:15:00,"Tuesday","Collision - TTC","E",8479,1
"2024/1/9","133",07:20:00,"Tuesday","Security",NA,1232,1
"2024/1/9","927",07:30:00,"Tuesday","Mechanical","E",3561,1
"2024/1/9","79",07:39:00,"Tuesday","Operations - Operator",NA,1101,1
"2024/1/9","17",07:40:00,"Tuesday","Mechanical","N",3154,1
"2024/1/9","161",07:46:00,"Tuesday","Collision - TTC","S",1134,1
"2024/1/9","122",07:58:00,"Tuesday","Diversion","E",1250,1
"2024/1/9","17",08:23:00,"Tuesday","Utilized Off Route","N",3168,1
"2024/1/9",NA,08:37:00,"Tuesday","Utilized Off Route",NA,0,0
"2024/1/9","32",08:44:00,"Tuesday","Operations - Operator","W",7243,1
"2024/1/9","47",09:05:00,"Tuesday","Mechanical","S",8359,1
"2024/1/9","72",09:05:00,"Tuesday","Mechanical","N",8412,1
"2024/1/9","84",09:13:00,"Tuesday","Mechanical","W",1395,1
"2024/1/9","52",09:38:00,"Tuesday","Operations - Operator","W",8873,1
"2024/1/9","39",09:53:00,"Tuesday","Collision - TTC","E",3256,1
"2024/1/9","17",09:53:00,"Tuesday","Security","S",3181,1
"2024/1/9","100",09:57:00,"Tuesday","Mechanical","S",8460,1
"2024/1/9","100",10:00:00,"Tuesday","Mechanical","S",8460,1
"2024/1/9","71",10:00:00,"Tuesday","Mechanical","S",7240,1
"2024/1/9","11",10:05:00,"Tuesday","Investigation","S",8734,0
"2024/1/9","133",10:09:00,"Tuesday","Mechanical","N",1276,1
"2024/1/9","12",10:18:00,"Tuesday","Mechanical","E",8535,1
"2024/1/9","985",10:19:00,"Tuesday","Mechanical","W",9066,1
"2024/1/9",NA,10:27:00,"Tuesday","Emergency Services",NA,0,0
"2024/1/9","102",10:30:00,"Tuesday","Mechanical","N",3417,1
"2024/1/9","45",10:39:00,"Tuesday","Mechanical","N",1014,1
"2024/1/9","100",10:40:00,"Tuesday","Mechanical","S",8595,1
"2024/1/9","84",11:00:00,"Tuesday","Collision - TTC","E",3601,1
"2024/1/9","60",11:21:00,"Tuesday","Mechanical","S",7037,1
"2024/1/9","64",11:32:00,"Tuesday","General Delay","N",8614,1
"2024/1/9","90",11:35:00,"Tuesday","General Delay","N",8186,1
"2024/1/9","90",11:35:00,"Tuesday","General Delay","N",8186,1
"2024/1/9","35",11:37:00,"Tuesday","Mechanical",NA,1059,1
"2024/1/9","64",11:41:00,"Tuesday","General Delay","N",8486,1
"2024/1/9","903",11:42:00,"Tuesday","Mechanical","W",9079,1
"2024/1/9","97",11:47:00,"Tuesday","Operations - Operator","S",7010,1
"2024/1/9","125",11:53:00,"Tuesday","Mechanical","W",7043,1
"2024/1/9","960",11:55:00,"Tuesday","Mechanical","W",7075,1
"2024/1/9","25",12:01:00,"Tuesday","General Delay","N",8697,0
"2024/1/9","76",12:02:00,"Tuesday","Security","E",8088,1
"2024/1/9","112",12:04:00,"Tuesday","Mechanical","S",8110,1
"2024/1/9","100",12:08:00,"Tuesday","Mechanical","N",8516,1
"2024/1/9","54",12:10:00,"Tuesday","Mechanical","S",8776,1
"2024/1/9","39",12:11:00,"Tuesday","Collision - TTC","E",3124,1
"2024/1/9","122",12:14:00,"Tuesday","Diversion","W",1250,1
"2024/1/9","52",12:18:00,"Tuesday","Investigation","E",3542,1
"2024/1/9","34",12:34:00,"Tuesday","Collision - TTC","W",8856,1
"2024/1/9","960",12:36:00,"Tuesday","Investigation",NA,8346,1
"2024/1/9","120",13:03:00,"Tuesday","Security","W",3633,1
"2024/1/9","17",13:15:00,"Tuesday","Mechanical","S",3175,1
"2024/1/9","165",13:16:00,"Tuesday","Mechanical","E",3597,1
"2024/1/9","134",13:26:00,"Tuesday","General Delay","S",3469,1
"2024/1/9","64",13:46:00,"Tuesday","Mechanical","E",8408,1
"2024/1/9","87",13:46:00,"Tuesday","Mechanical","E",8408,1
"2024/1/9","95",13:48:00,"Tuesday","Operations - Operator","E",1529,1
"2024/1/9","83",13:49:00,"Tuesday","Mechanical","N",8602,1
"2024/1/9","12",13:51:00,"Tuesday","Operations - Operator","W",8474,1
"2024/1/9","47",13:58:00,"Tuesday","Mechanical","N",8354,1
"2024/1/9","960",14:24:00,"Tuesday","Mechanical",NA,8362,1
"2024/1/9","53",14:25:00,"Tuesday","Cleaning - Unsanitary","N",3164,1
"2024/1/9","927",14:41:00,"Tuesday","Mechanical",NA,3608,1
"2024/1/9","165",14:46:00,"Tuesday","Mechanical","E",8931,1
"2024/1/9","11",14:46:00,"Tuesday","Mechanical","N",8814,1
"2024/1/9","929",14:50:00,"Tuesday","Cleaning - Unsanitary","N",9023,1
"2024/1/9","52",14:58:00,"Tuesday","Mechanical","E",1396,1
"2024/1/9","125",15:07:00,"Tuesday","Mechanical","E",7003,1
"2024/1/9","64",15:14:00,"Tuesday","Mechanical","E",8456,1
"2024/1/9","68",15:14:00,"Tuesday","Mechanical","N",3217,1
"2024/1/9","60",15:23:00,"Tuesday","Mechanical",NA,3531,1
"2024/1/9","46",15:25:00,"Tuesday","Operations - Operator","N",8071,1
"2024/1/9","72",15:29:00,"Tuesday","Mechanical","S",3716,1
"2024/1/9","72",15:29:00,"Tuesday","Mechanical","S",3716,1
"2024/1/9","925",15:30:00,"Tuesday","Mechanical","S",8760,1
"2024/1/9","95",15:33:00,"Tuesday","Mechanical","E",3443,1
"2024/1/9","95",15:33:00,"Tuesday","Mechanical","E",3443,1
"2024/1/9","63",15:35:00,"Tuesday","Mechanical","N",7027,1
"2024/1/9","929",15:40:00,"Tuesday","Mechanical","N",9029,1
"2024/1/9","93",15:51:00,"Tuesday","Cleaning - Unsanitary","N",8841,1
"2024/1/9","160",15:54:00,"Tuesday","Mechanical","S",7006,1
"2024/1/9","91",16:01:00,"Tuesday","Mechanical","N",8791,1
"2024/1/9","165",16:04:00,"Tuesday","Operations - Operator","W",8875,1
"2024/1/9","952",16:04:00,"Tuesday","Mechanical","E",1389,1
"2024/1/9","165",16:04:00,"Tuesday","Operations - Operator","S",72281,1
"2024/1/9","12",16:06:00,"Tuesday","Vision","S",8589,1
"2024/1/9","30",16:10:00,"Tuesday","Mechanical",NA,8137,1
"2024/1/9","96",16:11:00,"Tuesday","General Delay","N",1332,1
"2024/1/9","32",16:21:00,"Tuesday","Mechanical","W",7254,1
"2024/1/9","952",16:22:00,"Tuesday","Mechanical","E",1389,1
"2024/1/9","104",16:24:00,"Tuesday","Security","E",7022,1
"2024/1/9","929",16:28:00,"Tuesday","Mechanical","N",9141,1
"2024/1/9","9",16:32:00,"Tuesday","General Delay","S",3715,1
"2024/1/9","986",16:35:00,"Tuesday","Mechanical","E",1259,1
"2024/1/9","36",16:44:00,"Tuesday","Cleaning - Unsanitary","E",9132,1
"2024/1/9","905",16:48:00,"Tuesday","Mechanical","E",9051,1
"2024/1/9","63",16:52:00,"Tuesday","Operations - Operator","S",8317,1
"2024/1/9","96",16:58:00,"Tuesday","Mechanical","E",1332,1
"2024/1/9","20",17:00:00,"Tuesday","Mechanical","W",8487,1
"2024/1/9","129",17:04:00,"Tuesday","Collision - TTC","W",3150,1
"2024/1/9","924",17:15:00,"Tuesday","Mechanical","S",8488,1
"2024/1/9","91",17:15:00,"Tuesday","Operations - Operator","S",8727,1
"2024/1/9","95",17:16:00,"Tuesday","Emergency Services",NA,1223,1
"2024/1/9","108",17:16:00,"Tuesday","Mechanical","E",8888,1
"2024/1/9","108",17:19:00,"Tuesday","Mechanical","N",3623,1
"2024/1/9","26",17:23:00,"Tuesday","Mechanical","E",8110,1
"2024/1/9","952",17:23:00,"Tuesday","Mechanical","W",1335,1
"2024/1/9","95",17:23:00,"Tuesday","Operations - Operator","E",1654,1
"2024/1/9","131",17:25:00,"Tuesday","Mechanical","E",1281,1
"2024/1/9","21",17:30:00,"Tuesday","Operations - Operator","S",8409,1
"2024/1/9","47",17:41:00,"Tuesday","Collision - TTC","E",8372,1
"2024/1/9","995",17:46:00,"Tuesday","Mechanical","E",1213,1
"2024/1/9","23",17:57:00,"Tuesday","Operations - Operator","N",8612,1
"2024/1/9","91",18:08:00,"Tuesday","Operations - Operator","N",8668,1
"2024/1/9","123",18:19:00,"Tuesday","Utilized Off Route","S",8108,1
"2024/1/9","34",18:20:00,"Tuesday","Mechanical",NA,3752,1
"2024/1/9","989",18:31:00,"Tuesday","Cleaning - Unsanitary","N",3258,1
"2024/1/9","108",18:33:00,"Tuesday","Collision - TTC","E",3578,1
"2024/1/9","929",18:45:00,"Tuesday","Mechanical","N",9141,1
"2024/1/9","60",18:52:00,"Tuesday","Mechanical",NA,9016,1
"2024/1/9","45",18:55:00,"Tuesday","Mechanical","S",1079,1
"2024/1/9","129",19:07:00,"Tuesday","Collision - TTC","S",3278,1
"2024/1/9","34",19:24:00,"Tuesday","Emergency Services",NA,8789,1
"2024/1/9","76",19:25:00,"Tuesday","Mechanical","S",7913,1
"2024/1/9","116",19:29:00,"Tuesday","Mechanical","E",1258,1
"2024/1/9","927",19:31:00,"Tuesday","Collision - TTC",NA,8842,1
"2024/1/9","110",19:31:00,"Tuesday","Mechanical","W",8209,1
"2024/1/9","110",19:32:00,"Tuesday","Mechanical","S",8209,1
"2024/1/9","95",19:40:00,"Tuesday","Mechanical","E",1321,1
"2024/1/9","63",19:40:00,"Tuesday","Operations - Operator","N",8317,1
"2024/1/9","95",19:42:00,"Tuesday","Mechanical","W",1255,1
"2024/1/9","952",19:43:00,"Tuesday","Mechanical","N",1360,1
"2024/1/9","36",19:46:00,"Tuesday","Diversion","S",9116,1
"2024/1/9","54",19:49:00,"Tuesday","Collision - TTC","E",8825,1
"2024/1/9","996",19:52:00,"Tuesday","Mechanical","E",3585,1
"2024/1/9","952",19:57:00,"Tuesday","Collision - TTC","S",8926,0
"2024/1/9","131",20:02:00,"Tuesday","Mechanical","W",1281,1
"2024/1/9","131",20:05:00,"Tuesday","Mechanical","S",1281,1
"2024/1/9","52",20:05:00,"Tuesday","Mechanical","W",1361,1
"2024/1/9","903",20:08:00,"Tuesday","Mechanical",NA,9093,1
"2024/1/9","96",20:32:00,"Tuesday","Diversion","N",3562,1
"2024/1/9","110",20:34:00,"Tuesday","Mechanical","E",8167,1
"2024/1/9","100",20:39:00,"Tuesday","Mechanical","E",8441,1
"2024/1/9","100",20:40:00,"Tuesday","Mechanical","S",8441,1
"2024/1/9","37",20:58:00,"Tuesday","Mechanical",NA,8118,1
"2024/1/9","39",21:39:00,"Tuesday","Mechanical","E",3317,1
"2024/1/9","101",21:40:00,"Tuesday","General Delay",NA,8301,1
"2024/1/9","86",21:42:00,"Tuesday","Vision","E",1305,1
"2024/1/9","96",21:46:00,"Tuesday","Operations - Operator","E",3562,1
"2024/1/9","65",22:07:00,"Tuesday","Operations - Operator","E",8448,1
"2024/1/9","600",22:15:00,"Tuesday","Mechanical","W",1259,0
"2024/1/9","47",22:22:00,"Tuesday","Emergency Services","S",7117,1
"2024/1/9","52",22:23:00,"Tuesday","Mechanical","E",1359,1
"2024/1/9","65",22:46:00,"Tuesday","Emergency Services","W",8427,1
"2024/1/9","121",22:48:00,"Tuesday","Operations - Operator","E",8468,1
"2024/1/9","116",23:03:00,"Tuesday","Mechanical","E",3458,1
"2024/1/9","26",23:11:00,"Tuesday","Emergency Services","E",8159,1
"2024/1/9","25",23:39:00,"Tuesday","Diversion","S",8635,1
"2024/1/9","96",23:39:00,"Tuesday","Cleaning - Unsanitary",NA,3638,1
"2024/1/9","7",23:42:00,"Tuesday","Mechanical","S",7092,1
"2024/1/9","32",00:20:00,"Tuesday","Operations - Operator","E",7238,1
"2024/1/9","96",00:25:00,"Tuesday","Cleaning - Unsanitary",NA,3562,1
"2024/1/9","36",00:55:00,"Tuesday","Mechanical","S",7122,1
"2024/1/9","63",01:00:00,"Tuesday","Mechanical","N",7122,1
"2024/1/9","132",01:04:00,"Tuesday","Security",NA,3460,0
"2024/1/9","133",01:18:00,"Tuesday","General Delay","N",3498,1
"2024/1/9","22",01:50:00,"Tuesday","Mechanical","N",8525,1
"2024/1/9","165",01:56:00,"Tuesday","Emergency Services","W",8936,0
"2024/1/10","300",03:08:00,"Wednesday","Security","E",3267,1
"2024/1/10","73",04:33:00,"Wednesday","Diversion","E",0,0
"2024/1/10","54",04:43:00,"Wednesday","Vision",NA,8772,1
"2024/1/10","396",04:48:00,"Wednesday","Diversion","S",3636,1
"2024/1/10","96",04:51:00,"Wednesday","Diversion","E",3579,1
"2024/1/10","20",04:54:00,"Wednesday","Operations - Operator",NA,10,1
"2024/1/10","385",04:57:00,"Wednesday","Emergency Services","W",3453,1
"2024/1/10","60",05:08:00,"Wednesday","Emergency Services","N",3528,1
"2024/1/10",NA,05:18:00,"Wednesday","Utilized Off Route",NA,0,0
"2024/1/10","86",05:22:00,"Wednesday","Mechanical","W",1663,1
"2024/1/10","85",05:26:00,"Wednesday","Mechanical","E",1241,1
"2024/1/10","960",05:29:00,"Wednesday","Operations - Operator","E",8379,1
"2024/1/10","996",05:32:00,"Wednesday","Diversion",NA,3591,1
"2024/1/10","85",05:34:00,"Wednesday","Vision","S",1305,1
"2024/1/10","67",05:39:00,"Wednesday","Mechanical","S",8621,1
"2024/1/10","67",05:40:00,"Wednesday","Utilized Off Route","N",8630,1
"2024/1/10","131",05:46:00,"Wednesday","Operations - Operator","E",1322,1
"2024/1/10","59",05:47:00,"Wednesday","Mechanical","E",7029,1
"2024/1/10","109",05:51:00,"Wednesday","Operations - Operator","S",8360,1
"2024/1/10","122",05:51:00,"Wednesday","Operations - Operator",NA,1298,1
"2024/1/10","941",05:53:00,"Wednesday","Operations - Operator",NA,9151,1
"2024/1/10","118",05:56:00,"Wednesday","Diversion",NA,8303,1
"2024/1/10","32",05:59:00,"Wednesday","Mechanical","S",7274,1
"2024/1/10","995",06:05:00,"Wednesday","Operations - Operator","W",1595,1
"2024/1/10","109",06:07:00,"Wednesday","Mechanical","S",7107,1
"2024/1/10","45",06:12:00,"Wednesday","Vision","N",7267,1
"2024/1/10","34",06:14:00,"Wednesday","Operations - Operator","W",8627,1
"2024/1/10","112",06:20:00,"Wednesday","Mechanical","S",8108,1
"2024/1/10","960",06:38:00,"Wednesday","General Delay","N",8330,1
"2024/1/10","985",06:41:00,"Wednesday","Operations - Operator","E",9063,1
"2024/1/10","32",07:00:00,"Wednesday","Operations - Operator",NA,9151,1
"2024/1/10","63",07:09:00,"Wednesday","Mechanical","N",8315,1
"2024/1/10","953",07:15:00,"Wednesday","Mechanical","W",9088,1
"2024/1/10","939",07:29:00,"Wednesday","Mechanical","E",3157,1
"2024/1/10","939",07:29:00,"Wednesday","Mechanical","E",3157,1
"2024/1/10","81",07:41:00,"Wednesday","Mechanical","S",8100,1
"2024/1/10","44",07:48:00,"Wednesday","Operations - Operator","S",8179,1
"2024/1/10","996",08:00:00,"Wednesday","Mechanical","E",3631,1
"2024/1/10","90",08:05:00,"Wednesday","Mechanical","N",8191,0
"2024/1/10","985",08:18:00,"Wednesday","Mechanical","E",9065,1
"2024/1/10","35",08:27:00,"Wednesday","Operations - Operator","N",1119,1
"2024/1/10","129",08:34:00,"Wednesday","Operations - Operator","S",3121,1
"2024/1/10","984",08:36:00,"Wednesday","Mechanical","W",3538,1
"2024/1/10","25",08:50:00,"Wednesday","Collision - TTC","E",8832,1
"2024/1/10","36",09:00:00,"Wednesday","Collision - TTC","N",9126,1
"2024/1/10","25",09:03:00,"Wednesday","Investigation","W",8628,1
"2024/1/10","45",09:11:00,"Wednesday","Operations - Operator","S",7278,1
"2024/1/10","40",09:23:00,"Wednesday","Collision - TTC","W",3351,1
"2024/1/10","127",09:24:00,"Wednesday","Vision","N",8110,1
"2024/1/10","96",09:27:00,"Wednesday","Collision - TTC","S",8875,1
"2024/1/10","63",09:37:00,"Wednesday","Operations - Operator",NA,8300,1
"2024/1/10","75",09:39:00,"Wednesday","Mechanical","S",8438,1
"2024/1/10","63",09:42:00,"Wednesday","Investigation","S",8300,1
"2024/1/10","36",09:53:00,"Wednesday","Mechanical","S",9133,0
"2024/1/10","43",10:12:00,"Wednesday","Emergency Services",NA,3172,1
"2024/1/10","36",10:41:00,"Wednesday","Collision - TTC","W",9123,1
"2024/1/10","71",10:58:00,"Wednesday","Cleaning - Unsanitary","S",7241,1
"2024/1/10","42",11:00:00,"Wednesday","Mechanical","E",3244,1
"2024/1/10","53",11:12:00,"Wednesday","Mechanical","E",3265,1
"2024/1/10","79",11:18:00,"Wednesday","Operations - Operator","E",7309,1
"2024/1/10","16",11:33:00,"Wednesday","Diversion",NA,8575,1
"2024/1/10","53",11:50:00,"Wednesday","Mechanical",NA,3147,1
"2024/1/10","32",11:53:00,"Wednesday","Operations - Operator",NA,1032,1
"2024/1/10","939",11:59:00,"Wednesday","Operations - Operator",NA,3260,1
"2024/1/10","939",12:12:00,"Wednesday","Operations - Operator","E",3260,1
"2024/1/10","65",12:21:00,"Wednesday","Mechanical",NA,8561,1
"2024/1/10","71",12:32:00,"Wednesday","Investigation",NA,7207,1
